gene_ID,logFC,logCPM,F,PValue,padj
ENSG00000007080,0.0263967829161387,6.05584292785623,0.0144803003570075,0.989310082217625,0.998554735416331
ENSG00000007168,0.26153643688436,5.45511591183481,0.618593587583491,0.43201918170607,0.911110266779844
ENSG00000007202,0.0353106936312164,5.28308959874071,0.00822328695713382,0.927788744995254,0.998554735416331
ENSG00000007255,0.428402789062856,7.61779738358411,6.01011549550322,0.014635322269053,0.218208330722525
ENSG00000007392,0.334555203287727,5.95847714458404,1.37966441462225,0.240831714001778,0.797775495104274
ENSG00000007520,0.207652859741545,5.56729308252637,0.455591436821492,0.500067348987277,0.935532229956812
ENSG00000007923,-0.245244186681713,5.69160507499393,0.652043143811778,0.419845622676442,0.902027103070875
ENSG00000008018,0.172037515748157,10.6477624989357,3.32812798282761,0.0688231010275926,0.497992249492605
ENSG00000008130,-0.200366048256751,5.13654518142927,0.347250437398133,0.555994306600811,0.950819981361502
ENSG00000008282,-0.0982565644539075,6.46557641849914,0.149189176270278,0.699509322274977,0.9732311505662
ENSG00000008294,-0.0863033428262813,5.46633019430176,0.0626114728544953,0.80253881458977,0.993322752141363
ENSG00000008324,0.39588333544066,7.30137513438432,6.56604290246539,0.0107461539494807,0.182749548584975
ENSG00000008394,-0.0222536533145945,8.80294460243605,0.0325592924487479,0.856893695863718,0.993340327503899
ENSG00000008405,-0.444111497917705,5.28512494292287,1.57955202149645,0.209531999327158,0.770226860004045
ENSG00000008517,0.135762270734726,7.24088601319557,0.327618911391753,0.567374406420417,0.952699627484023
ENSG00000008838,-0.273093376923055,5.57820029248409,0.520812306554671,0.470901692796141,0.929133487088417
ENSG00000008952,0.379885631955246,7.73829557426389,8.220947082914,0.00435192246060499,0.100397424306334
ENSG00000008988,0.220467199463713,8.80358319991225,5.93550775101416,0.0152583953685924,0.222511677538359
ENSG00000009307,-0.166372593071828,8.0236627729104,1.16979365843447,0.280071586818446,0.825373290864712
ENSG00000009844,-0.325551896636681,7.45962401855853,3.95520138688498,0.0473828554665063,0.415596245520866
ENSG00000009954,-0.0800341586614064,6.39909579664218,0.0873332493599368,0.767742923363874,0.986585427257058
ENSG00000010165,0.675651670722622,5.30718110483358,2.88868415966188,0.0899529259513462,0.570208356058703
ENSG00000010244,-0.144576855922538,7.12380124958693,0.56523382923354,0.452585179385818,0.91597989612636
ENSG00000010256,0.131360518473544,10.3419924161727,1.53853502137304,0.215536655804677,0.777031066644944
ENSG00000010270,-0.225957382428482,6.33031216109431,0.673339722656778,0.412360624930425,0.897904899172008
ENSG00000010278,0.088940341609545,6.45147411901687,0.0639980025273874,0.800410245066699,0.993322752141363
ENSG00000010292,0.191400806547218,6.14448026664068,0.299475531047837,0.584505498260828,0.955337238591811
ENSG00000010810,-0.186966391819552,5.18160128240422,0.238489700230313,0.625556947838175,0.966847902081573
ENSG00000011009,0.0413709092708489,7.42975068402759,0.0417393038792682,0.838217645442886,0.993340327503899
ENSG00000011021,0.398648035274577,5.00446531394254,1.11331859383393,0.291975443600619,0.836781538107714
ENSG00000011198,0.552060613737058,5.20591493597963,2.36186001917739,0.125095746863901,0.651726372571171
ENSG00000011243,-0.159720514296244,4.85476858379682,0.157866926927548,0.691332253899947,0.9732311505662
ENSG00000011260,-0.00535599002810655,6.498831856153,0.000503026033886306,0.98211712962228,0.998554735416331
ENSG00000011275,-0.187014868668632,6.6238703274379,0.488762532947671,0.484871375473333,0.933374810908982
ENSG00000011295,-0.268715515316198,6.35335024599836,0.870515436542429,0.351355041586265,0.871462911753572
ENSG00000011304,-0.343543058819402,6.60935561481459,2.82913895806733,0.0933200633450239,0.579799819612737
ENSG00000011426,-0.0170397511950322,5.53141562304115,0.00193939854457827,0.964894809933612,0.998554735416331
ENSG00000011485,-0.560857931747158,5.58626688834812,3.43087522754261,0.0646979345941295,0.48239829734217
ENSG00000012061,0.513902998489725,6.81416959806497,4.64445406266426,0.0317284833678399,0.336980439391643
ENSG00000012504,-0.0608677099935985,7.19024817470989,0.0426454626941012,0.836495544262414,0.993340327503899
ENSG00000012660,-0.265723225023797,6.12680462464264,1.08749240133626,0.297634444340327,0.838950569450024
ENSG00000013275,0.103383650044543,9.45391070486886,0.82898542082888,0.363094474405589,0.878701116263569
ENSG00000013306,-0.0677156205081119,7.97421517956112,0.195298795876253,0.658772732307134,0.9732311505662
ENSG00000013374,0.190993171646248,6.19083459210961,0.420111415958205,0.517239824003907,0.941137954691514
ENSG00000013375,-0.143939749566117,7.46359972964275,0.454917710765805,0.500384279163624,0.935532229956812
ENSG00000013392,-0.0688421998838589,5.03984923394869,0.0299573784192091,0.862671340842652,0.993340327503899
ENSG00000013441,0.270342772265145,5.47041741672333,0.598171488908666,0.43971675791628,0.911110266779844
ENSG00000013503,-0.260952897618458,5.05937205303226,0.484111824098078,0.486955074752871,0.933374810908982
ENSG00000013561,-0.0436447105168821,5.67511976431768,0.0160979978617257,0.899098487291308,0.997062976847307
ENSG00000013583,-0.200378878893485,5.50421955868614,0.343168935819333,0.558324106903854,0.951523937233166
ENSG00000013810,0.116163985661177,5.74971594699437,0.0917572968674795,0.762106638907837,0.986585427257058
ENSG00000014123,0.1293030747425,6.29806449746136,0.189287020702417,0.663736802946846,0.9732311505662
ENSG00000014138,-0.334727268575682,5.28850130893836,0.717178454979392,0.397558972447672,0.891366517952667
ENSG00000014216,0.134263666033421,5.64098924716976,0.164971430953444,0.684829389271114,0.9732311505662
ENSG00000014641,-0.0589597673481816,8.42715311018664,0.230086206760493,0.631712552827814,0.967618619263783
ENSG00000014824,-0.0212098429322897,6.3662857854525,0.00644027744738565,0.936076035724584,0.998554735416331
ENSG00000014919,-0.413683627846297,6.04541157329446,1.6860868558369,0.194838545564616,0.755855391442609
ENSG00000015475,0.0254283653494389,8.64723917232328,0.0485258262686257,0.825756892534475,0.993340327503899
ENSG00000015676,0.145195265334783,5.98657655083528,0.219190982830766,0.639902777139078,0.969565007437751
ENSG00000017797,0.210218453261907,6.42851446369095,0.988202814635309,0.320761150800176,0.851683718904203
ENSG00000018510,-0.0222279355125163,5.92990190677858,0.0070541833787576,0.933105520062809,0.998554735416331
ENSG00000018699,-0.469309217421997,5.31207040812013,1.5025345958107,0.220976775871986,0.783792231495533
ENSG00000018869,0.265207332320829,4.80858221872009,0.468692481232566,0.49397137486356,0.934627649570058
ENSG00000020256,-0.289115943781515,5.22557414519338,0.579368367810191,0.446992202841045,0.913623496656588
ENSG00000020426,0.0826637490114839,6.06095661825516,0.13197507525997,0.716577873778769,0.975667320294899
ENSG00000021355,-0.150938454328194,7.41175503282344,0.641490684708754,0.423629713274084,0.906104557257047
ENSG00000021776,-0.5249202994977,5.33813433863076,2.56699781156069,0.10987531246048,0.616592291111332
ENSG00000022277,-0.0169453388076412,7.6680798658245,0.0115901796411518,0.914319244022342,0.998554735416331
ENSG00000022840,-0.0942851056555605,6.38348699393346,0.124015874705801,0.724897836597182,0.977821692356947
ENSG00000023041,0.0713885137815834,6.31126816947415,0.0620165653612526,0.80345978027368,0.993322752141363
ENSG00000023191,-0.0664018755482815,7.34493400602107,0.0830629084388004,0.773332630815686,0.988845947789159
ENSG00000023228,-0.174080514756273,6.59855108997516,0.496219971747367,0.481560780027274,0.93215461856036
ENSG00000023287,-0.347814102694466,5.1276641881543,0.950618761749202,0.330129697021581,0.85801122398444
ENSG00000023318,-0.173534490852488,7.33067246762303,0.82437811702201,0.36443002928147,0.87916833581327
ENSG00000023330,0.266355121036333,6.70533038264328,0.999584660549109,0.317993494602725,0.851276493801816
ENSG00000023572,0.0916746949740428,5.91563199934506,0.126009042953812,0.764806374739236,0.986585427257058
ENSG00000023697,0.0191870695718187,7.4235555706826,0.0103770906265048,0.918910635259162,0.998554735416331
ENSG00000023734,-0.0828009741853676,8.74874203154136,0.442240211212612,0.506412481799015,0.936853134129522
ENSG00000023839,0.0172052840324931,5.68136125860655,0.00229340356837511,0.961827345645642,0.998554735416331
ENSG00000023902,-0.00796050803132142,5.1384228205365,0.000470584102682645,0.98270331098839,0.998554735416331
ENSG00000023909,-0.0517883032606752,6.18150597928569,0.0381343759654604,0.845269108954591,0.993340327503899
ENSG00000024048,0.411538431381226,5.1578720847022,1.43109293485655,0.23226901990949,0.794603355712035
ENSG00000024862,0.74632298936498,5.246653549402,4.63423203770852,0.0319158585607837,0.338197345414382
ENSG00000025156,0.0971490945811854,5.19723598758278,0.0680051724963967,0.794393024278148,0.993255960386872
ENSG00000025293,0.133428366405515,6.76378198253109,0.339990143870888,0.560151554771188,0.951523937233166
ENSG00000025434,0.677305656579635,5.34712133242467,3.30304053995218,0.069872626079612,0.502573767727332
ENSG00000025770,-0.00476284693238526,6.79092379103387,0.000300762471729312,0.986171709486951,0.998554735416331
ENSG00000025772,-0.0688284284021931,7.56683622396417,0.111709378913166,0.738375163147724,0.98267944915376
ENSG00000025796,-0.230298081226528,7.27519519768711,1.53499689393952,0.216064162015118,0.777197285284269
ENSG00000025800,0.0151623310106303,6.67415172780909,0.00482952117571603,0.944629272297368,0.998554735416331
ENSG00000026025,0.0406933741502477,8.13680759926915,0.0174316304376116,0.895025405817197,0.996620703786876
ENSG00000026297,-0.427703339963606,5.06748892114166,1.30912929212085,0.253211726813952,0.803907958395789
ENSG00000027697,-0.0953388082894588,6.5365089863506,0.133872034094576,0.714637079205732,0.975624194198823
ENSG00000027847,-0.408688805236787,5.46663755473945,1.75314130784998,0.186210957435679,0.741837563419081
ENSG00000028116,-0.121098842645221,5.37633748772944,0.126052295378513,0.722741117483847,0.977821692356947
ENSG00000028203,-0.61336091928431,5.41885973545387,3.15781994984213,0.0762962583122757,0.520571682472485
ENSG00000028310,-0.0311207479944311,5.2449287411843,0.00841010370713156,0.926975379918251,0.998554735416331
ENSG00000028528,-0.0327560390313621,6.09955443998817,0.0169133629536141,0.89658877079649,0.997062976847307
ENSG00000028839,-0.123986232442202,5.7823322121318,0.14783297213714,0.700811813226787,0.97332092194759
ENSG00000029363,-0.289118652233671,6.72384760246012,2.07937239738002,0.150055604331324,0.698068592381009
ENSG00000029364,0.503241748959825,5.47954524883876,2.59563522575724,0.107918570173321,0.614106292715615
ENSG00000029639,-0.154677076695985,5.97144110713681,0.225001782473397,0.635504388449761,0.969342508953848
ENSG00000029725,0.486423621169429,6.28359820369555,4.05193907016005,0.0447658266988925,0.407086976555841
ENSG00000029993,0.21716470898909,7.00150320279848,0.978184218366999,0.323223669952118,0.851683718904203
ENSG00000030066,-0.13960223760316,5.62946822919361,0.177595302019687,0.673666136662896,0.9732311505662
ENSG00000030582,-0.0557272726618818,7.69091223971711,0.0673829509268292,0.795314715993446,0.993322752141363
ENSG00000031698,-0.170489310088062,7.69141244027575,0.661717034192921,0.416420777433303,0.899706127234577
ENSG00000032219,0.321561844288308,5.63271706537669,0.925760954080407,0.336527024062859,0.859783139542862
ENSG00000032389,0.0846148805213058,5.89898770896081,0.057896305233418,0.809971147694574,0.993340327503899
ENSG00000033011,-0.347133940166555,5.88019987704818,1.23559842151236,0.266964445199617,0.812304473940667
ENSG00000033030,0.340771263627963,5.05249795779275,0.866135769151115,0.35256825615241,0.872887044963944
ENSG00000033050,-0.054363875292175,6.43708210220286,0.0316471925851659,0.858890980584622,0.993340327503899
ENSG00000033627,-0.320297953521851,5.43162452694881,0.786112299982486,0.375791667627963,0.88682031885715
ENSG00000033800,0.092681657693948,7.35830555875601,0.191848660485015,0.66161026522285,0.9732311505662
ENSG00000033867,0.229506452721245,5.88346911288828,0.57296414645753,0.449512873264824,0.914128599569253
ENSG00000034152,-0.221347267720687,5.17763558034295,0.340612228874064,0.559793026492476,0.951523937233166
ENSG00000034510,0.446380874059908,10.6729099607432,13.9318645167414,0.00021597695097975,0.0108547701523662
ENSG00000034693,-0.217695452217894,5.98427047525867,0.507100413036847,0.476796814398794,0.931871858460872
ENSG00000034713,0.0669526762698748,7.35475115433702,0.172477385638947,0.678133985303349,0.9732311505662
ENSG00000035141,0.0523306995046479,8.15566698884065,0.140887910522797,0.707591625059981,0.973780504273279
ENSG00000035403,0.0540846713179489,5.82214254364191,0.0270353073225073,0.86947727463455,0.993674077315168
ENSG00000035499,-0.210052782993605,5.53258976953999,0.346404554666784,0.556475632743367,0.951230287492381
ENSG00000035687,-0.525591969664415,6.08379821557079,4.04053833497241,0.0450661405093918,0.407841326249786
ENSG00000035928,0.0756468859712817,6.41484497471406,0.114261770991921,0.735514270250475,0.981024641106425
ENSG00000036054,-0.0631265560758377,5.43897017025004,0.0290474129899275,0.864752648831786,0.993340327503899
ENSG00000036257,0.420521797376813,5.0440258121544,1.5050024907632,0.220598637812188,0.783792231495533
ENSG00000036549,-0.400940325421264,5.55202501485971,1.52160003465012,0.218075550398048,0.780386060515327
ENSG00000037042,-0.107297802305846,5.0273021684926,0.0734922386115303,0.786453096781468,0.992213985358351
ENSG00000037241,0.381971818134154,7.30438048973064,7.24096197470587,0.00741368836117245,0.141944393826666
ENSG00000037474,-0.344061172418722,6.17906926587262,1.57957749038646,0.209528333112586,0.770226860004045
ENSG00000037637,-0.378265984255378,5.15034067849051,0.843521374257754,0.358924955519986,0.876721199992122
ENSG00000037897,-0.198401575500796,6.9211146200853,0.620689828155037,0.431240710653761,0.911110266779844
ENSG00000038002,0.0183214512948937,5.8354912027657,0.00319322165223867,0.954963836522062,0.998554735416331
ENSG00000038219,0.143772292220159,6.3092903360239,0.315593274479956,0.574571234877946,0.955337238591811
ENSG00000038274,-0.235708277171219,5.99261989856408,0.705369035914811,0.401468948238657,0.891366517952667
ENSG00000038427,-0.648954852439348,5.22371202114239,2.70012885168047,0.101097357221448,0.600190089826658
ENSG00000039068,-0.0451423654592825,5.73790971616371,0.0133500941357606,0.908070924769639,0.997062976847307
ENSG00000039123,0.0110114701522829,5.15878427067226,0.0013487967343424,0.970721158300344,0.998554735416331
ENSG00000039523,-0.0844583145680439,6.03117706914432,0.0695021890243401,0.792193800324439,0.992634672068133
ENSG00000039560,-0.189920194973272,6.65423924784552,0.530829171858636,0.466669305298212,0.926864607296643
ENSG00000039650,0.0728002014136927,5.69778042126001,0.0506217018810546,0.82209569597545,0.993340327503899
ENSG00000040275,0.811561752166602,5.50755439774565,5.55668177081409,0.0188737027471285,0.249389842168043
ENSG00000040487,0.239253842305593,5.80431578360434,0.441824238388311,0.506612385291938,0.936853134129522
ENSG00000040531,0.095718994061659,5.01068435650054,0.058375298787623,0.8092018335172,0.993340327503899
ENSG00000041357,-0.0462397708553787,9.90761763410556,0.283216990008771,0.5948851276973,0.956332224514303
ENSG00000041802,-0.311402192530858,6.39255191623526,1.11252512069427,0.292147243326071,0.836781538107714
ENSG00000041988,-0.152212573609758,5.2525499754062,0.171476386676302,0.679016904748294,0.9732311505662
ENSG00000042286,-0.0819602538304721,6.2771069505405,0.0710723203772183,0.789914218749265,0.992384741953435
ENSG00000042429,-0.2885856868537,5.26939885473157,0.599134033105739,0.439349250046997,0.911110266779844
ENSG00000042493,-0.262990519567276,7.42343391162041,1.41919074987207,0.234217378052882,0.794991847049281
ENSG00000042753,0.184892751019931,8.21045176689735,2.49168641843882,0.115210762157384,0.631596613911466
ENSG00000043093,0.307582039459554,5.34347526125181,1.01171967397636,0.315077189953241,0.84819201446523
ENSG00000043514,0.0826361590268741,5.06111596774631,0.043075037495516,0.835685828815909,0.993340327503899
ENSG00000044115,0.0506106263573067,7.51095652150116,0.069732567959946,0.791857613864067,0.992634672068133
ENSG00000044574,-0.00377266119655496,10.8285325973433,0.000764826747704587,0.977950205943629,0.998554735416331
ENSG00000046651,-0.260976286102582,5.19527803901888,0.458323188140005,0.498785782475827,0.935532229956812
ENSG00000047249,-0.370975456819872,5.26723654939865,0.95564738017376,0.32885534285546,0.857003113395084
ENSG00000047315,-0.225972322021686,6.24185421610086,0.763806638583355,0.382645208092384,0.890023247785142
ENSG00000047410,0.0586141942160177,7.86480096711225,0.139669226512796,0.708800874083593,0.974051402835744
ENSG00000047621,-0.111984198123653,5.11368726195609,0.0788025291238243,0.779066654700769,0.991939877699758
ENSG00000047849,0.0392524328947672,7.27928504166912,0.0357238491258199,0.850179287911073,0.993340327503899
ENSG00000047932,-0.252914834214406,5.96627045737039,1.04938067862534,0.306246378478964,0.845610405949336
ENSG00000048162,-0.0809762849792951,7.81814874970113,0.228816817797042,0.632654371383982,0.967875995149634
ENSG00000048544,-0.0793795792562906,7.12749495492452,0.17448335287403,0.676373649348793,0.9732311505662
ENSG00000048649,-0.111715798904164,6.1411107481309,0.167083449277488,0.682927756404541,0.9732311505662
ENSG00000048991,-0.141341834117786,5.28734904142219,0.189333731057759,0.663697873646825,0.9732311505662
ENSG00000049167,-0.21156159401199,5.39805983966398,0.326565349103483,0.567997859270986,0.952699627484023
ENSG00000049245,-0.336926778192837,6.83203322363249,2.15428410000515,0.14292999895083,0.688516332047518
ENSG00000049541,0.444697323531318,7.33790595856506,3.65448267209542,0.05660678454207,0.453384018367736
ENSG00000049656,0.368606610572304,6.12292105200467,1.65906660046604,0.198446963623202,0.760325592352752
ENSG00000049759,-0.0632521726856935,5.59844807393248,0.0336498597550648,0.854543162499252,0.993340327503899
ENSG00000049860,-0.0230962738223992,7.41167230055344,0.0165293317080923,0.897762984099296,0.997062976847307
ENSG00000049883,-0.537181813990181,5.91555963197275,2.13098655115265,0.145104213009693,0.689857782965847
ENSG00000050130,-0.18965663147883,6.43414139908225,0.520851493108309,0.470885015018818,0.929133487088417
ENSG00000050393,0.180520993445242,6.19807355691438,0.499881964751675,0.479948708902579,0.932059633144669
ENSG00000050405,0.429405487250495,6.35397704291967,2.13821185483459,0.14442594917546,0.688960735515818
ENSG00000050426,0.0988389069595051,5.04963296806878,0.0613715015817553,0.804463709630785,0.993340327503899
ENSG00000050748,-0.28483929680099,5.13847266866249,0.636013713037362,0.425613951379305,0.908199258234279
ENSG00000050820,0.314303619569438,5.40304338441383,0.723612880246689,0.39545179250135,0.891366517952667
ENSG00000051108,0.255897504220458,8.6632114717263,1.0991256777936,0.295068104172404,0.83837998722839
ENSG00000051128,-0.0504297924367341,5.20866389430244,0.0175923055622698,0.894545540826677,0.996620703786876
ENSG00000051180,0.391068628169573,5.80494428964445,1.08811930481783,0.297495417034035,0.838950569450024
ENSG00000051523,0.33207024726137,8.31322093695675,6.97329187101785,0.00858564199366227,0.158975588099753
ENSG00000051596,-0.111590626918946,6.45064491643978,0.505013071108062,0.477704752722277,0.932059633144669
ENSG00000051620,0.102609451068175,6.67339692899989,0.363219776705035,0.547052577310631,0.948619837665837
ENSG00000052126,-0.193495143751738,6.19062466154317,0.560428698672463,0.454511538894608,0.918532354568397
ENSG00000052723,-0.155437792779441,6.16795075398422,0.315169242850981,0.574828277859093,0.955337238591811
ENSG00000052802,0.0103518405762931,7.65375801094218,0.00293748985298431,0.956802999729281,0.998554735416331
ENSG00000052841,0.479109417332029,5.77843404645635,1.90039912240528,0.168776148389798,0.721032702296373
ENSG00000053371,-0.288944766079059,6.8857626232987,1.6290624497537,0.202546423610089,0.763325818810881
ENSG00000053372,0.188063059652684,7.13696695420431,0.810518486963551,0.368489015608588,0.881280819918511
ENSG00000053501,0.0740410513971172,5.9678846778623,0.0625708703346221,0.802601522414363,0.993322752141363
ENSG00000053770,0.47202196701059,4.89293759196012,1.63448391539625,0.201798351607123,0.763325818810881
ENSG00000053900,-0.654316976892361,5.76842622364293,4.62839874028223,0.0320233052239946,0.338197345414382
ENSG00000054116,-0.0143033306248811,6.74934666342821,0.0038936381526003,0.950275107494408,0.998554735416331
ENSG00000054118,0.216863984694368,8.75496566883791,3.25268711831923,0.0720314248095937,0.510018729878243
ENSG00000054148,0.313745480502534,9.84385914608354,10.1937520956551,0.00151646953693422,0.0461416595859607
ENSG00000054267,-0.307352493300367,6.95150262030697,1.92076902149526,0.166516003353787,0.721032702296373
ENSG00000054282,0.361136642664633,5.61967692036077,1.16841779142144,0.28035418940013,0.825373290864712
ENSG00000054523,0.00188303884650921,5.54084578572785,3.17452169869756e-05,0.995507218055329,0.998554735416331
ENSG00000055044,0.00151909962632414,8.39025199977624,9.86413832310095e-05,0.992080442544073,0.998554735416331
ENSG00000055070,-0.291882660671992,5.57262616883049,1.2842356929628,0.25776708023482,0.808679941348688
ENSG00000055130,0.144792292872101,6.25155019159878,0.246243935041896,0.619995003958584,0.96434149690049
ENSG00000055211,0.013712471452782,5.59218727740701,0.00189140768878423,0.965331595726493,0.998554735416331
ENSG00000055483,0.0852675004973365,5.24668933198216,0.0538717296628268,0.816572523005209,0.993340327503899
ENSG00000055609,-0.205260852113563,5.75773134911045,0.398863126055162,0.528024610910642,0.943329324818293
ENSG00000055950,0.0976481632141212,7.28165913919874,0.276566906265659,0.599241109447199,0.956915802859087
ENSG00000056050,0.0134409736335987,5.73033812029727,0.00260275368538983,0.959336363455618,0.998554735416331
ENSG00000056097,-0.234334325532263,7.62864977681958,1.99249113609721,0.15882978498749,0.709898710017029
ENSG00000056736,0.54631936331574,5.63627918168896,2.00686379690005,0.157338767223226,0.70852793655963
ENSG00000056998,-0.0515549619973162,5.5083692585405,0.0179828328487255,0.893388426002241,0.996620703786876
ENSG00000057019,0.41252409922401,5.41193886453805,1.65403442472146,0.199127635748317,0.760325592352752
